geoid,name,state,source_id,median_permitting_timeline,pctile_1,pctile_10,pctile_25,pctile_50,pctile_75,pctile_90,pctile_95,data_source,num_records,population,year
1917175,Crescent city,Iowa,,,,,,,,,,,,651,
4018250,Crescent city,Oklahoma,,,,,,,,,,,,1552,
617022,Crescent City city,California,,,,,,,,,,,,6379,
1717406,Crescent City village,Illinois,,,,,,,,,,,,489,
2118352,Crescent Springs city,Kentucky,,,,,,,,,,,,4350,
4200317048,Crescent township,Pennsylvania,,,,,,,,,,,,2455,
1917220,Cresco city,Iowa,,,,,,,,,,,,3899,
3415820,Cresskill borough,New Jersey,,,,,,,,,,,,9105,
4217136,Cresson borough,Pennsylvania,,,,,,,,,,,,1529,
4217152,Cressona borough,Pennsylvania,,,,,,,,,,,,1312,
3919330,Crestline village,Ohio,,,,,,,,,,,,4490,
5315710,Creston town,Washington,,,,,,,,,,,,213,
1717471,Creston village,Illinois,,,,,,,,,,,,554,
3111300,Creston village,Nebraska,,,,,,,,,,,,167,
3919344,Creston village,Ohio,,,,,,,,,,,,2072,
818420,Crestone town,Colorado,,,,,,,,,,,,33,
2118424,Crestview city,Kentucky,,,,,,,,,,,,488,
2118442,Crestview Hills city,Kentucky,,,,,,,,,,,,3212,
2118496,Crestwood city,Kentucky,,,,,,,,,,,,6175,
2917218,Crestwood city,Missouri,,,,,,,,,,,,12315,
1717497,Crestwood village,Illinois,,,,,,,,,,,,10737,
3715420,Creswell town,North Carolina,,,,,,,,,,,,152,
3111370,Crete city,Nebraska,,,,,,,,,,,,7093,
1719717536,Crete township,Illinois,,,,,,,,,,,,23686,
1717523,Crete village,Illinois,,,,,,,,,,,,8425,
2917272,Creve Coeur city,Missouri,,,,,,,,,,,,18679,
1717549,Creve Coeur village,Illinois,,,,,,,,,,,,4695,
5120160,Crewe town,Virginia,,,,,,,,,,,,2931,
3919400,Cridersville village,Ohio,,,,,,,,,,,,2093,
2420775,Crisfield city,Maryland,,,,,,,,,,,,2445,
13081,Crisp County,Georgia,,,,,,,,,,,,9438,
2118568,Crittenden city,Kentucky,,,,,,,,,,,,4033,
5035,Crittenden County,Arkansas,,,,,,,,,,,,5520,
21055,Crittenden County,Kentucky,,,,,,,,,,,,6076,
5517725,Crivitz village,Wisconsin,,,,,,,,,,,,1187,
2917344,Crocker city,Missouri,,,,,,,,,,,,862,
47033,Crockett County,Tennessee,,,,,,,,,,,,7451,
48105,Crockett County,Texas,,,,,,,,,,,,2949,
2118658,Crofton city,Kentucky,,,,,,,,,,,,529,
3111440,Crofton city,Nebraska,,,,,,,,,,,,907,
3604919081,Croghan town,New York,,,,,,,,,,,,3204,
3619070,Croghan village,New York,,,,,,,,,,,,661,
1917490,Cromwell city,Iowa,,,,,,,,,,,,75,
2713780,Cromwell city,Minnesota,,,,,,,,,,,,366,
1815994,Cromwell town,Indiana,,,,,,,,,,,,543,
4018450,Cromwell town,Oklahoma,,,,,,,,,,,,245,
41013,Crook County,Oregon,,,,,,,,,,,,14004,
56011,Crook County,Wyoming,,,,,,,,,,,,4396,
818640,Crook town,Colorado,,,,,,,,,,,,80,
4614740,Crooks city,South Dakota,,,,,,,,,,,,1463,
2713870,Crookston city,Minnesota,,,,,,,,,,,,7472,
3111475,Crookston village,Nebraska,,,,,,,,,,,,24,
3919456,Crooksville village,Ohio,,,,,,,,,,,,2311,
2713924,Crosby city,Minnesota,,,,,,,,,,,,2519,
3816940,Crosby city,North Dakota,,,,,,,,,,,,1105,
2816620,Crosby town,Mississippi,,,,,,,,,,,,239,
4817768,Crosbyton city,Texas,,,,,,,,,,,,1657,
1215575,Cross City town,Florida,,,,,,,,,,,,2485,
5037,Cross County,Arkansas,,,,,,,,,,,,6910,
3908119484,Cross Creek township,Ohio,,,,,,,,,,,,7845,
4212517314,Cross Creek township,Pennsylvania,,,,,,,,,,,,1757,
4517890,Cross Hill town,South Carolina,,,,,,,,,,,,522,
4718420,Cross Plains city,Tennessee,,,,,,,,,,,,1824,
4817816,Cross Plains town,Texas,,,,,,,,,,,,1143,
5502517800,Cross Plains town,Wisconsin,,,,,,,,,,,,1627,
5517775,Cross Plains village,Wisconsin,,,,,,,,,,,,4053,
4217416,Cross Roads borough,Pennsylvania,,,,,,,,,,,,504,
4817917,Cross Timber town,Texas,,,,,,,,,,,,532,
2917524,Cross Timbers city,Missouri,,,,,,,,,,,,377,
2118766,Crossgate city,Kentucky,,,,,,,,,,,,196,
2713978,Crosslake city,Minnesota,,,,,,,,,,,,2457,
3715580,Crossnore town,North Carolina,,,,,,,,,,,,139,
4718540,Crossville city,Tennessee,,,,,,,,,,,,12099,
118856,Crossville town,Alabama,,,,,,,,,,,,2043,
1717783,Crossville village,Illinois,,,,,,,,,,,,745,
2618920,Croswell city,Michigan,,,,,,,,,,,,2617,
1816084,Crothersville town,Indiana,,,,,,,,,,,,1796,
3619213,Croton-on-Hudson village,New York,,,,,,,,,,,,8237,
1619720,Crouch city,Idaho,,,,,,,,,,,,202,
27035,Crow Wing County,Minnesota,,,,,,,,,,,,27691,
2816940,Crowder town,Mississippi,,,,,,,,,,,,718,
4018550,Crowder town,Oklahoma,,,,,,,,,,,,393,
2218650,Crowley city,Louisiana,,,,,,,,,,,,11726,
8025,Crowley County,Colorado,,,,,,,,,,,,4122,
818750,Crowley town,Colorado,,,,,,,,,,,,195,
3919554,Crown City village,Ohio,,,,,,,,,,,,522,
1816138,Crown Point city,Indiana,,,,,,,,,,,,33735,
3603119246,Crown Point town,New York,,,,,,,,,,,,1869,
1816156,Crows Nest town,Indiana,,,,,,,,,,,,93,
3301916340,Croydon town,New Hampshire,,,,,,,,,,,,796,
2816980,Cruger town,Mississippi,,,,,,,,,,,,267,
4718620,Crump city,Tennessee,,,,,,,,,,,,1946,
2714158,Crystal city,Minnesota,,,,,,,,,,,,22954,
3817060,Crystal city,North Dakota,,,,,,,,,,,,96,
2917632,Crystal City city,Missouri,,,,,,,,,,,,4721,
2619140,Crystal Falls city,Michigan,,,,,,,,,,,,1773,
1917670,Crystal Lake city,Iowa,,,,,,,,,,,,261,
2917650,Crystal Lake Park city,Missouri,,,,,,,,,,,,460,
2917660,Crystal Lakes city,Missouri,,,,,,,,,,,,456,
2817060,Crystal Springs city,Mississippi,,,,,,,,,,,,4820,
2300315395,Crystal town,Maine,,,,,,,,,,,,282,
1717991,Cuba city,Illinois,,,,,,,,,,,,903,
2016625,Cuba city,Kansas,,,,,,,,,,,,290,
2917668,Cuba city,Missouri,,,,,,,,,,,,3173,
5517950,Cuba City city,Wisconsin,,,,,,,,,,,,2163,
118952,Cuba town,Alabama,,,,,,,,,,,,327,
3600319367,Cuba town,New York,,,,,,,,,,,,3123,
3519150,Cuba village,New Mexico,,,,,,,,,,,,547,
3619356,Cuba village,New York,,,,,,,,,,,,1802,
48109,Culberson County,Texas,,,,,,,,,,,,254,
3018475,Culbertson town,Montana,,,,,,,,,,,,671,
3111615,Culbertson village,Nebraska,,,,,,,,,,,,621,
1619900,Culdesac city,Idaho,,,,,,,,,,,,392,
72049,Culebra Municipio,Puerto Rico,,,,,,,,,,,,1186,
7222589,Culebra zona urbana,Puerto Rico,,,,,,,,,,,,1021,
2218790,Cullen town,Louisiana,,,,,,,,,,,,742,
2016675,Cullison city,Kansas,,,,,,,,,,,,90,
118976,Cullman city,Alabama,,,,,,,,,,,,18434,
1043,Cullman County,Alabama,,,,,,,,,,,,58788,
1320848,Culloden city,Georgia,,,,,,,,,,,,254,
1718030,Cullom village,Illinois,,,,,,,,,,,,495,
2016700,Culver city,Kansas,,,,,,,,,,,,72,
1816300,Culver town,Indiana,,,,,,,,,,,,1230,
1917760,Cumberland city,Iowa,,,,,,,,,,,,266,
2119108,Cumberland city,Kentucky,,,,,,,,,,,,2390,
5518025,Cumberland city,Wisconsin,,,,,,,,,,,,2714,
4718820,Cumberland City town,Tennessee,,,,,,,,,,,,363,
21057,Cumberland County,Kentucky,,,,,,,,,,,,4505,
42041,Cumberland County,Pennsylvania,,,,,,,,,,,,197025,
47035,Cumberland County,Tennessee,,,,,,,,,,,,47834,
51049,Cumberland County,Virginia,,,,,,,,,,,,9155,
4718880,Cumberland Gap town,Tennessee,,,,,,,,,,,,376,
1816336,Cumberland town,Indiana,,,,,,,,,,,,5991,
4200117640,Cumberland township,Pennsylvania,,,,,,,,,,,,6997,
3919694,Cumberland village,Ohio,,,,,,,,,,,,323,
31039,Cuming County,Nebraska,,,,,,,,,,,,3145,
1917850,Cumming city,Iowa,,,,,,,,,,,,594,
2501516040,Cummington town,Massachusetts,,,,,,,,,,,,975,
4201117720,Cumru township,Pennsylvania,,,,,,,,,,,,15595,
4818152,Cuney town,Texas,,,,,,,,,,,,163,
2016775,Cunningham city,Kansas,,,,,,,,,,,,436,
1917895,Curlew city,Iowa,,,,,,,,,,,,43,
1718147,Curran village,Illinois,,,,,,,,,,,,171,
2714320,Currie city,Minnesota,,,,,,,,,,,,200,
35009,Curry County,New Mexico,,,,,,,,,,,,8222,
41015,Curry County,Oregon,,,,,,,,,,,,13215,
2917902,Curryville city,Missouri,,,,,,,,,,,,255,
3111825,Curtis city,Nebraska,,,,,,,,,,,,786,
5518125,Curtiss village,Wisconsin,,,,,,,,,,,,347,
4217840,Curwensville borough,Pennsylvania,,,,,,,,,,,,2559,
1917940,Cushing city,Iowa,,,,,,,,,,,,228,
4018850,Cushing city,Oklahoma,,,,,,,,,,,,8336,
4818224,Cushing city,Texas,,,,,,,,,,,,723,
2301315780,Cushing town,Maine,,,,,,,,,,,,1464,
3111860,Cushing village,Nebraska,,,,,,,,,,,,91,
516930,Cushman city,Arkansas,,,,,,,,,,,,447,
5316340,Cusick town,Washington,,,,,,,,,,,,185,
119216,Cusseta town,Alabama,,,,,,,,,,,,140,
1321017,Cusseta-Chattahoochee County unified government,Georgia,,,,,,,,,,,,9402,
3919750,Custar village,Ohio,,,,,,,,,,,,252,
4615140,Custer city,South Dakota,,,,,,,,,,,,2043,
4018950,Custer City town,Oklahoma,,,,,,,,,,,,582,
8027,Custer County,Colorado,,,,,,,,,,,,3667,
16037,Custer County,Idaho,,,,,,,,,,,,2811,
30017,Custer County,Montana,,,,,,,,,,,,3488,
31041,Custer County,Nebraska,,,,,,,,,,,,4009,
40039,Custer County,Oklahoma,,,,,,,,,,,,5495,
46033,Custer County,South Dakota,,,,,,,,,,,,5722,
2619420,Custer village,Michigan,,,,,,,,,,,,302,
4818260,Cut and Shoot city,Texas,,,,,,,,,,,,1003,
3018775,Cut Bank city,Montana,,,,,,,,,,,,3061,
1321072,Cuthbert city,Georgia,,,,,,,,,,,,3109,
2302915920,Cutler town,Maine,,,,,,,,,,,,517,
1718225,Cutler village,Illinois,,,,,,,,,,,,315,
39035,Cuyahoga County,Ohio,,,,,,,,,,,,14650,
3919778,Cuyahoga Falls city,Ohio,,,,,,,,,,,,50916,
3919806,Cuyahoga Heights village,Ohio,,,,,,,,,,,,627,
3602319499,Cuyler town,New York,,,,,,,,,,,,742,
2714428,Cuyuna city,Minnesota,,,,,,,,,,,,247,
3919820,Cygnet village,Ohio,,,,,,,,,,,,479,
1917985,Cylinder city,Iowa,,,,,,,,,,,,87,
2119432,Cynthiana city,Kentucky,,,,,,,,,,,,6355,
1816534,Cynthiana town,Indiana,,,,,,,,,,,,702,
1718251,Cypress village,Illinois,,,,,,,,,,,,223,
4019000,Cyril town,Oklahoma,,,,,,,,,,,,713,
2714446,Cyrus city,Minnesota,,,,,,,,,,,,304,
4019050,Dacoma town,Oklahoma,,,,,,,,,,,,119,
13083,Dade County,Georgia,,,,,,,,,,,,14060,
29057,Dade County,Missouri,,,,,,,,,,,,4846,
119336,Dadeville city,Alabama,,,,,,,,,,,,3062,
2917992,Dadeville village,Missouri,,,,,,,,,,,,207,
49009,Daggett County,Utah,,,,,,,,,,,,488,
2619560,Daggett village,Michigan,,,,,,,,,,,,200,
1018950,Dagsboro town,Delaware,,,,,,,,,,,,1338,
7223062,Daguao comunidad,Puerto Rico,,,,,,,,,,,,988,
1718303,Dahlgren village,Illinois,,,,,,,,,,,,641,
1321240,Dahlonega city,Georgia,,,,,,,,,,,,7083,
4818476,Daisetta city,Texas,,,,,,,,,,,,1059,
1321268,Daisy city,Georgia,,,,,,,,,,,,371,
517140,Daisy town,Arkansas,,,,,,,,,,,,144,
4217976,Daisytown borough,Pennsylvania,,,,,,,,,,,,268,
2714518,Dakota city,Minnesota,,,,,,,,,,,,277,
1918075,Dakota City city,Iowa,,,,,,,,,,,,966,
3112000,Dakota City city,Nebraska,,,,,,,,,,,,2857,
27037,Dakota County,Minnesota,,,,,,,,,,,,15650,
1718342,Dakota village,Illinois,,,,,,,,,,,,597,
4218000,Dale borough,Pennsylvania,,,,,,,,,,,,1097,
1045,Dale County,Alabama,,,,,,,,,,,,19587,
1816624,Dale town,Indiana,,,,,,,,,,,,1427,
119360,Daleville city,Alabama,,,,,,,,,,,,4901,
1816642,Daleville town,Indiana,,,,,,,,,,,,1426,
4818524,Dalhart city,Texas,,,,,,,,,,,,8013,
48111,Dallam County,Texas,,,,,,,,,,,,1182,
4218048,Dallas borough,Pennsylvania,,,,,,,,,,,,2694,
1918255,Dallas Center city,Iowa,,,,,,,,,,,,1770,
1718420,Dallas City city,Illinois,,,,,,,,,,,,846,
1047,Dallas County,Alabama,,,,,,,,,,,,16146,
5039,Dallas County,Arkansas,,,,,,,,,,,,2508,
19049,Dallas County,Iowa,,,,,,,,,,,,10774,
29059,Dallas County,Missouri,,,,,,,,,,,,13254,
48113,Dallas County,Texas,,,,,,,,,,,,10144,
4615300,Dallas town,South Dakota,,,,,,,,,,,,103,
5518575,Dallas village,Wisconsin,,,,,,,,,,,,379,
4218072,Dallastown borough,Pennsylvania,,,,,,,,,,,,4164,
4218088,Dalton borough,Pennsylvania,,,,,,,,,,,,1283,
1321380,Dalton city,Georgia,,,,,,,,,,,,34358,
2714626,Dalton city,Minnesota,,,,,,,,,,,,295,
1718446,Dalton City village,Illinois,,,,,,,,,,,,674,
1620350,Dalton Gardens city,Idaho,,,,,,,,,,,,2510,
2918118,Dalton town,Missouri,,,,,,,,,,,,55,
3300716820,Dalton town,New Hampshire,,,,,,,,,,,,995,
2612119660,Dalton township,Michigan,,,,,,,,,,,,9463,
3112070,Dalton village,Nebraska,,,,,,,,,,,,353,
3919974,Dalton village,Ohio,,,,,,,,,,,,1703,
4819084,Dalworthington Gardens city,Texas,,,,,,,,,,,,2437,
1718459,Dalzell village,Illinois,,,,,,,,,,,,682,
2016975,Damar city,Kansas,,,,,,,,,,,,176,
2301516235,Damariscotta town,Maine,,,,,,,,,,,,2257,
1321436,Damascus city,Georgia,,,,,,,,,,,,331,
517290,Damascus town,Arkansas,,,,,,,,,,,,361,
5121184,Damascus town,Virginia,,,,,,,,,,,,767,
1718472,Damiansville village,Illinois,,,,,,,,,,,,529,
1918345,Dana city,Iowa,,,,,,,,,,,,27,
1816732,Dana town,Indiana,,,,,,,,,,,,678,
1718485,Dana village,Illinois,,,,,,,,,,,,166,
1918390,Danbury city,Iowa,,,,,,,,,,,,299,
919018500,Danbury town,Connecticut,,,,,,,,,,,,,
3716240,Danbury town,North Carolina,,,,,,,,,,,,293,
3912320058,Danbury township,Ohio,,,,,,,,,,,,4931,
3112105,Danbury village,Nebraska,,,,,,,,,,,,69,
3610919620,Danby town,New York,,,,,,,,,,,,3397,
5002116825,Danby town,Vermont,,,,,,,,,,,,1181,
4719380,Dandridge town,Tennessee,,,,,,,,,,,,3351,
2302916410,Danforth town,Maine,,,,,,,,,,,,636,
1718498,Danforth village,Illinois,,,,,,,,,,,,548,
4918140,Daniel town,Utah,,,,,,,,,,,,1007,
30019,Daniels County,Montana,,,,,,,,,,,,598,
918780,Danielson borough,Connecticut,,,,,,,,,,,,4162,
1321632,Danielsville city,Georgia,,,,,,,,,,,,953,
3112140,Dannebrog village,Nebraska,,,,,,,,,,,,237,
3601919653,Dannemora town,New York,,,,,,,,,,,,4061,
3619642,Dannemora village,New York,,,,,,,,,,,,3373,
3610119675,Dansville town,New York,,,,,,,,,,,,1952,
2619780,Dansville village,Michigan,,,,,,,,,,,,530,
3619664,Dansville village,New York,,,,,,,,,,,,4774,
4615420,Dante town,South Dakota,,,,,,,,,,,,102,
2714716,Danube city,Minnesota,,,,,,,,,,,,458,
3604319686,Danube town,New York,,,,,,,,,,,,801,
2714734,Danvers city,Minnesota,,,,,,,,,,,,142,
1718537,Danvers village,Illinois,,,,,,,,,,,,1039,
4218136,Danville borough,Pennsylvania,,,,,,,,,,,,4265,
1918435,Danville city,Iowa,,,,,,,,,,,,948,
2017000,Danville city,Kansas,,,,,,,,,,,,24,
2119882,Danville city,Kentucky,,,,,,,,,,,,17191,
5121344,Danville city,Virginia,,,,,,,,,,,,42507,
1321688,Danville town,Georgia,,,,,,,,,,,,186,
1816804,Danville town,Indiana,,,,,,,,,,,,10842,
5000517125,Danville town,Vermont,,,,,,,,,,,,2334,
5420212,Danville town,West Virginia,,,,,,,,,,,,682,
3920114,Danville village,Ohio,,,,,,,,,,,,784,
119648,Daphne city,Alabama,,,,,,,,,,,,27861,
4218152,Darby borough,Pennsylvania,,,,,,,,,,,,10682,
3019300,Darby town,Montana,,,,,,,,,,,,610,
4204518160,Darby township,Pennsylvania,,,,,,,,,,,,9198,
3920212,Darbyville village,Ohio,,,,,,,,,,,,265,
2918253,Dardenne Prairie city,Missouri,,,,,,,,,,,,12903,
37055,Dare County,North Carolina,,,,,,,,,,,,16961,
2714770,Darfur city,Minnesota,,,,,,,,,,,,80,
1321716,Darien city,Georgia,,,,,,,,,,,,1253,
3603719719,Darien town,New York,,,,,,,,,,,,3005,
5512718850,Darien town,Wisconsin,,,,,,,,,,,,2042,
5518825,Darien village,Wisconsin,,,,,,,,,,,,1271,
39037,Darke County,Ohio,,,,,,,,,,,,26274,
4218192,Darlington borough,Pennsylvania,,,,,,,,,,,,244,
4518565,Darlington city,South Carolina,,,,,,,,,,,,6172,
5518875,Darlington city,Wisconsin,,,,,,,,,,,,2462,
1816840,Darlington town,Indiana,,,,,,,,,,,,805,
4200718200,Darlington township,Pennsylvania,,,,,,,,,,,,1868,
2918316,Darlington village,Missouri,,,,,,,,,,,,47,
1816858,Darmstadt town,Indiana,,,,,,,,,,,,1261,
5316690,Darrington town,Washington,,,,,,,,,,,,1233,
4819288,Darrouzett town,Texas,,,,,,,,,,,,260,
2714842,Darwin city,Minnesota,,,,,,,,,,,,377,
1321744,Dasher town,Georgia,,,,,,,,,,,,1063,
2714878,Dassel city,Minnesota,,,,,,,,,,,,1341,
517410,Datto town,Arkansas,,,,,,,,,,,,59,
4200718264,Daugherty township,Pennsylvania,,,,,,,,,,,,3065,
4218272,Dauphin borough,Pennsylvania,,,,,,,,,,,,1123,
42043,Dauphin County,Pennsylvania,,,,,,,,,,,,197160,
119744,Dauphin Island town,Alabama,,,,,,,,,,,,1793,
3818180,Davenport city,North Dakota,,,,,,,,,,,,253,
5316795,Davenport city,Washington,,,,,,,,,,,,1850,
3602519763,Davenport town,New York,,,,,,,,,,,,2964,
4019350,Davenport town,Oklahoma,,,,,,,,,,,,686,
3112245,Davenport village,Nebraska,,,,,,,,,,,,344,
3112280,Davey village,Nebraska,,,,,,,,,,,,149,
3112315,David City city,Nebraska,,,,,,,,,,,,3000,
47037,Davidson County,Tennessee,,,,,,,,,,,,709786,
4019400,Davidson town,Oklahoma,,,,,,,,,,,,247,
37059,Davie County,North Carolina,,,,,,,,,,,,32751,
18027,Daviess County,Indiana,,,,,,,,,,,,17781,
21059,Daviess County,Kentucky,1093,,,,,,,,,,,42510,
29061,Daviess County,Missouri,,,,,,,,,,,,5060,
4019450,Davis city,Oklahoma,,,,,,,,,,,,2821,
1919090,Davis City city,Iowa,,,,,,,,,,,,216,
19051,Davis County,Iowa,,,,,,,,,,,,5886,
49011,Davis County,Utah,,,,,,,,,,,,2584,
1718719,Davis Junction village,Illinois,,,,,,,,,,,,2697,
4615540,Davis town,South Dakota,,,,,,,,,,,,119,
5420428,Davis town,West Virginia,,,,,,,,,,,,822,
1718706,Davis village,Illinois,,,,,,,,,,,,442,
1321800,Davisboro city,Georgia,,,,,,,,,,,,2196,
2619880,Davison city,Michigan,,,,,,,,,,,,5114,
46035,Davison County,South Dakota,,,,,,,,,,,,3474,
119816,Daviston town,Alabama,,,,,,,,,,,,245,
5420500,Davy town,West Virginia,,,,,,,,,,,,271,
31045,Dawes County,Nebraska,,,,,,,,,,,,2091,
4218360,Dawson borough,Pennsylvania,,,,,,,,,,,,388,
1321912,Dawson city,Georgia,,,,,,,,,,,,4342,
1919135,Dawson city,Iowa,,,,,,,,,,,,119,
2714968,Dawson city,Minnesota,,,,,,,,,,,,1369,
3818260,Dawson city,North Dakota,,,,,,,,,,,,72,
13085,Dawson County,Georgia,,,,,,,,,,,,23064,
30021,Dawson County,Montana,,,,,,,,,,,,3903,
31047,Dawson County,Nebraska,1800,,,,,,,,,,,4847,
48115,Dawson County,Texas,,,,,,,,,,,,3491,
2120224,Dawson Springs city,Kentucky,,,,,,,,,,,,2026,
4819420,Dawson town,Texas,,,,,,,,,,,,1070,
1718745,Dawson village,Illinois,,,,,,,,,,,,669,
3112420,Dawson village,Nebraska,,,,,,,,,,,,182,
1321940,Dawsonville city,Georgia,,,,,,,,,,,,3871,
46037,Day County,South Dakota,,,,,,,,,,,,2529,
3609119807,Day town,New York,,,,,,,,,,,,802,
3112455,Daykin village,Nebraska,,,,,,,,,,,,188,
4218400,Dayton borough,Pennsylvania,,,,,,,,,,,,584,
1620710,Dayton city,Idaho,,,,,,,,,,,,505,
1919180,Dayton city,Iowa,,,,,,,,,,,,824,
2120350,Dayton city,Kentucky,,,,,,,,,,,,5674,
2715022,Dayton city,Minnesota,,,,,,,,,,,,7745,
3921000,Dayton city,Ohio,1012,,,,,,,,,,,137305,
4118250,Dayton city,Oregon,,,,,,,,,,,,2677,
4719700,Dayton city,Tennessee,,,,,,,,,,,,7139,
5316970,Dayton city,Washington,,,,,,,,,,,,2763,
4819435,Dayton Lakes city,Texas,,,,,,,,,,,,69,
119912,Dayton town,Alabama,,,,,,,,,,,,67,
1817002,Dayton town,Indiana,,,,,,,,,,,,1099,
2303116725,Dayton town,Maine,,,,,,,,,,,,2227,
3600919840,Dayton town,New York,,,,,,,,,,,,1685,
5121648,Dayton town,Virginia,,,,,,,,,,,,1915,
5619385,Dayton town,Wyoming,,,,,,,,,,,,871,
1216550,Daytona Beach Shores city,Florida,,,,,,,,,,,,5087,
4118300,Dayville town,Oregon,,,,,,,,,,,,257,
3818340,Dazey city,North Dakota,,,,,,,,,,,,83,
35011,De Baca County,New Mexico,,,,,,,,,,,,810,
819355,De Beque town,Colorado,,,,,,,,,,,,470,
2715418,De Graff city,Minnesota,,,,,,,,,,,,75,
3921378,De Graff village,Ohio,,,,,,,,,,,,1519,
4819648,De Kalb city,Texas,,,,,,,,,,,,1610,
2818340,De Kalb town,Mississippi,,,,,,,,,,,,757,
2918946,De Kalb town,Missouri,,,,,,,,,,,,528,
3608920038,De Kalb town,New York,,,,,,,,,,,,2484,
1719200,De Land village,Illinois,,,,,,,,,,,,477,
4819672,De Leon city,Texas,,,,,,,,,,,,2108,
1817722,De Motte town,Indiana,,,,,,,,,,,,4182,
5519775,De Pere city,Wisconsin,2538,,,,,,,,,,,25373,
3608920335,De Peyster town,New York,,,,,,,,,,,,934,
1719499,De Pue village,Illinois,,,,,,,,,,,,1640,
4616260,De Smet city,South Dakota,,,,,,,,,,,,990,
1322472,De Soto city,Georgia,,,,,,,,,,,,67,
1921045,De Soto city,Iowa,,,,,,,,,,,,925,
2017850,De Soto city,Kansas,,,,,,,,,,,,6248,
2919252,De Soto city,Missouri,,,,,,,,,,,,6430,
22031,De Soto Parish,Louisiana,,,,,,,,,,,,26821,
1719616,De Soto village,Illinois,,,,,,,,,,,,1684,
5519850,De Soto village,Wisconsin,,,,,,,,,,,,539,
2621780,De Tour Village village,Michigan,,,,,,,,,,,,226,
518640,De Valls Bluff city,Arkansas,,,,,,,,,,,,560,
2919378,De Witt city,Missouri,,,,,,,,,,,,51,
3606720478,De Witt town,New York,,,,,,,,,,,,25993,
1719798,De Witt village,Illinois,,,,,,,,,,,,187,
3113015,De Witt village,Nebraska,,,,,,,,,,,,512,
4615700,Deadwood city,South Dakota,,,,,,,,,,,,1423,
48117,Deaf Smith County,Texas,,,,,,,,,,,,3613,
3416660,Deal borough,New Jersey,,,,,,,,,,,,645,
4819456,Dean city,Texas,,,,,,,,,,,,453,
2621000,Dearborn city,Michigan,,,,,,,,,,,,108414,
2918658,Dearborn city,Missouri,,,,,,,,,,,,498,
18029,Dearborn County,Indiana,,,,,,,,,,,,34432,
2621020,Dearborn Heights city,Michigan,,,,,,,,,,,,62474,
2017150,Dearing city,Kansas,,,,,,,,,,,,371,
1322024,Dearing town,Georgia,,,,,,,,,,,,662,
1620890,Deary city,Idaho,,,,,,,,,,,,501,
120008,Deatsville town,Alabama,,,,,,,,,,,,2514,
5619530,Deaver town,Wyoming,,,,,,,,,,,,142,
2302916865,Deblois town,Maine,,,,,,,,,,,,48,
120104,Decatur city,Alabama,,,,,,,,,,,,57525,
1817074,Decatur city,Indiana,,,,,,,,,,,,9718,
1919360,Decatur City city,Iowa,,,,,,,,,,,,146,
13087,Decatur County,Georgia,,,,,,,,,,,,13913,
18031,Decatur County,Indiana,,,,,,,,,,,,11706,
19053,Decatur County,Iowa,,,,,,,,,,,,2774,
20039,Decatur County,Kansas,,,,,,,,,,,,835,
47039,Decatur County,Tennessee,,,,,,,,,,,,8220,
2818180,Decatur town,Mississippi,,,,,,,,,,,,2325,
3607719895,Decatur town,New York,,,,,,,,,,,,281,
4719880,Decatur town,Tennessee,,,,,,,,,,,,1840,
4208718464,Decatur township,Pennsylvania,,,,,,,,,,,,2972,
2621040,Decatur village,Michigan,,,,,,,,,,,,1886,
3112525,Decatur village,Nebraska,,,,,,,,,,,,509,
4719900,Decaturville town,Tennessee,,,,,,,,,,,,916,
4719920,Decherd city,Tennessee,,,,,,,,,,,,2667,
1817110,Decker town,Indiana,,,,,,,,,,,,170,
2621100,Deckerville village,Michigan,,,,,,,,,,,,1059,
1620980,Declo city,Idaho,,,,,,,,,,,,498,
1919405,Decorah city,Iowa,,,,,,,,,,,,7611,
4819570,DeCordova city,Texas,,,,,,,,,,,,3035,
1919450,Dedham city,Iowa,,,,,,,,,,,,228,
2300916935,Dedham town,Maine,,,,,,,,,,,,1630,
4218496,Deemston borough,Pennsylvania,,,,,,,,,,,,643,
1919495,Deep River city,Iowa,,,,,,,,,,,,327,
913019130,Deep River town,Connecticut,,,,,,,,,,,,4445,
2715148,Deephaven city,Minnesota,,,,,,,,,,,,3852,
1322108,Deepstep town,Georgia,,,,,,,,,,,,135,
